,date,province,latitude,longitude,confirmed,S,S_f,E,I,Q,R
0,2020-03-01,Jeollabuk-do,35.820308,127.108791,6.0,1802986.0,0.0,7.0,1.0,5.0,1.0
1,2020-03-02,Jeollabuk-do,35.820308,127.108791,6.25,1802236.4319690187,749.4291320598082,5.388898921464226,2.5,4.892857142857143,1.3571428571428572
2,2020-03-03,Jeollabuk-do,35.820308,127.108791,6.875000000000001,1801503.1888404868,1482.533418260854,4.180516521832848,3.2222247303660563,5.168367346938776,1.7066326530612246
3,2020-03-04,Jeollabuk-do,35.820308,127.108791,7.6805561825915145,1800729.0872471086,2256.4962246665364,3.2741743638692444,3.461797678232754,5.604754433320378,2.075801749271137
4,2020-03-05,Jeollabuk-do,35.820308,127.108791,8.546005602149704,1799890.1802838845,3095.264459360995,2.594359302444438,3.4148918496418768,6.069864250498539,2.476141351651164
5,2020-03-06,Jeollabuk-do,35.820308,127.108791,9.39972856456017,1798982.302415077,4003.0036629744955,2.084434670780139,3.209758712842517,6.490025480730541,2.9097030838296307
6,2020-03-07,Jeollabuk-do,35.820308,127.108791,10.202168242770801,1798012.283252276,4972.884229124413,1.7019226543050876,2.9284277023269225,6.8288919103175605,3.3732763324532407
7,2020-03-08,Jeollabuk-do,35.820308,127.108791,10.934275168352531,1796992.346262191,5992.68269579251,1.4149654077094755,2.621801440321464,7.0732208423051794,3.861054326047352
8,2020-03-09,Jeollabuk-do,35.820308,127.108791,11.589725528432897,1795936.6502750944,7048.240236474986,1.1996704698521827,2.3200924321684666,7.2234411422208895,4.3662843862120075
9,2020-03-10,Jeollabuk-do,35.820308,127.108791,12.169748636475013,1794859.2506603557,8125.501484502418,1.0381195638337224,2.0399869415893956,7.2875041686758,4.882244467799214
10,2020-03-11,Jeollabuk-do,35.820308,127.108791,12.679745371872363,1793772.9838877264,9211.629971761447,0.9168750431247912,1.7895200971504774,7.2769648920248775,5.402780479847485
11,2020-03-12,Jeollabuk-do,35.820308,127.108791,13.127125396159983,1792688.9386512863,10295.537004841919,0.8258596419498423,1.5713588336440558,7.204561709739291,5.922563686420691
12,2020-03-13,Jeollabuk-do,35.820308,127.108791,13.519965104570996,1791616.2877331339,11368.04980147757,0.7575162481459441,1.3849840357205023,7.0827898674546415,6.437175237116355
13,2020-03-14,Jeollabuk-do,35.820308,127.108791,13.866211113501123,1790562.3313641716,12421.868129905972,0.7061777201130526,1.2281170888268629,6.923122314423721,6.943088799077401
14,2020-03-15,Jeollabuk-do,35.820308,127.108791,14.173240385707839,1789532.6551994656,13451.406333649371,0.6675942528003459,1.0976322466484103,6.735642849885886,7.437597535821952
