,date,province,latitude,longitude,confirmed,S,S_f,E,I,Q,R
0,2020-03-01,Gangwon-do,37.885369,127.729868,15.0,1516921.0,0.0,56.0,8.0,15.0,0.0
1,2020-03-02,Gangwon-do,37.885369,127.729868,17.0,1515038.7095917084,1882.1515155249863,42.13889276657878,20.0,15.928571428571429,1.0714285714285714
2,2020-03-03,Gangwon-do,37.885369,127.729868,22.0,1513043.3094813554,3877.4129020116015,31.742893441367308,25.534723191644694,19.790816326530614,2.2091836734693877
3,2020-03-04,Gangwon-do,37.885369,127.729868,28.383680797911175,1510572.1403051477,6348.443533402335,23.945714897861343,27.086765754075348,24.76086738683246,3.622813411078717
4,2020-03-05,Gangwon-do,37.885369,127.729868,35.15537223643001,1507493.1049875736,9427.340527900613,18.097609249377893,26.301503040021846,29.763925440577548,5.391446795852464
5,2020-03-06,Gangwon-do,37.885369,127.729868,41.73074799643547,1503808.6930127079,13111.614455975629,13.711253727695754,24.250529592360856,34.21330652625604,7.517441470179431
6,2020-03-07,Gangwon-do,37.885369,127.729868,47.793380394525684,1499593.2116090788,17326.958143420394,10.421156480033137,21.61571062619458,37.83213131532796,9.961249079197719
7,2020-03-08,Gangwon-do,37.885369,127.729868,53.19730805107433,1494953.2821420291,21966.750272545556,7.9532052844692975,18.817072089654218,40.53376387792461,12.663544173149717
8,2020-03-09,Gangwon-do,37.885369,127.729868,57.90157607348788,1490004.0480333327,26915.847459663462,6.101825541810632,16.101105388357986,42.34276305191498,15.558813021572902
9,2020-03-10,Gangwon-do,37.885369,127.729868,61.926852420577376,1484855.6812877378,32064.077727780088,4.712846634601924,13.601285426721148,43.34355632386769,18.583296096709688
10,2020-03-11,Gangwon-do,37.885369,127.729868,65.32717377725766,1479606.4513973598,37313.17160264834,3.6706504856012745,11.379175728691342,43.64790937170028,21.67926440555738
11,2020-03-12,Gangwon-do,37.885369,127.729868,68.17196770943049,1474339.8459734684,42579.641482049265,2.8885323547018165,9.452044417918826,43.37499549160881,24.796972217821686
12,2020-03-13,Gangwon-do,37.885369,127.729868,70.5349788139102,1469124.0923774794,47795.260006126024,2.3014711782542805,7.811166402114573,42.63979263240217,27.89518618150803
13,2020-03-14,Gangwon-do,37.885369,127.729868,72.48777041443884,1464013.0170952468,52906.20068446161,1.8607072806343683,6.4337425961495,41.546884759187805,30.940885655251044
14,2020-03-15,Gangwon-do,37.885369,127.729868,74.09620606347622,1459047.5733279963,57871.51030643764,1.5296757350308396,5.290483767270717,40.187685782568906,33.90852028090732
15,2020-03-16,Gangwon-do,37.885369,127.729868,75.4188270052939,1454257.6270854932,62661.32284922082,1.2809565211089176,4.350281759210748,38.63975773991738,36.77906926537653
16,2020-03-17,Gangwon-do,37.885369,127.729868,76.50639744509658,1449663.7610137893,67255.05565101189,1.0939873035258543,3.5829504496852906,36.96734548401168,39.53905196108491
17,2020-03-18,Gangwon-do,37.885369,127.729868,77.40213505751791,1445278.9632897151,71639.72051738613,0.9533481776769641,2.9607096631454315,35.2225584190036,42.17957663851431
18,2020-03-19,Gangwon-do,37.885369,127.729868,78.14231247330427,1441110.1367005107,75808.41464234317,0.8474753805514204,2.4588692917783144,33.44683880486113,44.69547366844314
19,2020-03-20,Gangwon-do,37.885369,127.729868,78.75702979624884,1437159.4043736518,79759.01487902828,0.7676967092854027,2.0560208139715908,31.67249621317277,47.08453358307608
20,2020-03-21,Gangwon-do,37.885369,127.729868,79.27103499974174,1433425.2128241488,83493.07469286112,0.707508202241464,1.7339397878000438,29.9241802585819,49.34685474115985
21,2020-03-22,Gangwon-do,37.885369,127.729868,79.70451994669176,1429903.246229481,87014.90988693193,0.6620317487956472,1.4773318914103988,28.220223758490345,51.48429618820142
22,2020-03-23,Gangwon-do,37.885369,127.729868,80.07385291954436,1426587.1722141106,90330.85281773507,0.62760837871667,1.2735068557567109,26.57382646287935,53.50002645666501
23,2020-03-24,Gangwon-do,37.885369,127.729868,80.39222963348354,1423469.2416075952,93448.6526372384,0.6014932961203421,1.1120322364967006,24.994072715184288,55.39815691829925
24,2020-03-25,Gangwon-do,37.885369,127.729868,80.67023769260771,1420540.7643736314,96376.99936396553,0.5816272087523009,0.984397501402611,23.486789866081015,57.1834478265267
25,2020-03-26,Gangwon-do,37.885369,127.729868,80.91633706795837,1417792.4823068173,99125.15118631868,0.5664648676556763,0.8837049282400334,22.05526139385445,58.861075674103915
26,2020-03-27,Gangwon-do,37.885369,127.729868,81.13726330001838,1415214.856859638,101702.64663564344,0.5548465053643099,0.8043949130939442,20.700811812067712,60.43645148795066
27,2020-03-28,Gangwon-do,37.885369,127.729868,81.33836202829187,1412798.2880215403,104119.08570717977,0.5459014403746876,0.7420078111615356,19.423281125193505,61.91508090309836
28,2020-03-29,Gangwon-do,37.885369,127.729868,81.52386398108224,1410533.2777746387,106383.96640436139,0.5389758001401366,0.6929812184648236,18.22140585475578,63.302458126326464
29,2020-03-30,Gangwon-do,37.885369,127.729868,81.69710928569845,1408410.5494322025,108506.56540031981,0.533578327983526,0.6544798638836519,17.09312216974657,64.60398711595188
30,2020-03-31,Gangwon-do,37.885369,127.729868,81.86072925166937,1406421.1321903935,110495.85348612566,0.5293397489901593,0.6242544799086204,16.035804837878445,65.82492441379092
31,2020-04-01,Gangwon-do,37.885369,127.729868,82.01679287164653,1404556.4185106626,112360.43818836618,0.5259823020143599,0.6005257971790051,15.046453826578569,66.97033904506796
32,2020-04-02,Gangwon-do,37.885369,127.729868,82.16692432094128,1402808.2004939972,114108.52739486421,0.5232968938333924,0.5818899233878438,14.12183857397485,68.04508574696642
33,2020-04-03,Gangwon-do,37.885369,127.729868,82.31239680178824,1401168.6901892168,115747.90904634699,0.5211259680268038,0.567241665999231,13.258608299537894,69.05378850225034
34,2020-04-04,Gangwon-do,37.885369,127.729868,82.45420721828805,1399630.52776957,117285.94295981119,0.5193506584582128,0.5557127415061242,12.45337526607071,70.00083195221734
35,2020-04-05,Gangwon-do,37.885369,127.729868,82.59313540366458,1398186.7806869226,118729.56167429729,0.5178811551203476,0.5466222207441463,11.702776646727905,70.89035875693668
36,2020-04-06,Gangwon-do,37.885369,127.729868,82.72979095885061,1396830.936243435,120085.27787917283,0.516649478442927,0.5394369543381967,11.00351958429052,71.7262713745601
37,2020-04-07,Gangwon-do,37.885369,127.729868,82.86465019743517,1395556.889481571,121359.19652408613,0.5156040593570215,0.5337400853643792,10.35241313828289,72.51223705915228
38,2020-04-08,Gangwon-do,37.885369,127.729868,82.99808521877627,1394358.9278620807,122557.03014094767,0.5147056732566812,0.5292060788625398,9.746390078318063,73.25169514045821
39,2020-04-09,Gangwon-do,37.885369,127.729868,83.13038673849191,1393231.713856808,123684.11625108632,0.5139243890952957,0.5255809774610751,9.182520878153836,73.94786586033807
40,2020-04-10,Gangwon-do,37.885369,127.729868,83.26178198285717,1392170.2663122436,124745.43600166272,0.513237279645899,0.5226668303696302,8.658021774079545,74.60376020877763
41,2020-04-11,Gangwon-do,37.885369,127.729868,83.39244869044958,1391169.9412267944,125745.63338836924,0.5126267025241298,0.5203094426886974,8.170258354951985,75.2221903354976
42,2020-04-12,Gangwon-do,37.885369,127.729868,83.52252605112176,1390226.4124182924,126689.03458788889,0.5120790092305757,0.5183887576475554,7.716745833127589,75.80578021799417
43,2020-04-13,Gangwon-do,37.885369,127.729868,83.65212324053364,1389335.6524289204,127579.66705294249,0.5115835751978072,0.5168113205433105,7.295146891601792,76.35697634893185
44,2020-04-14,Gangwon-do,37.885369,127.729868,83.78132607066948,1388493.9139147855,128421.27812268819,0.5111320706122315,0.5155043842069347,6.90326780090892,76.87805826976056
45,2020-04-15,Gangwon-do,37.885369,127.729868,83.9102021667212,1387697.7116906752,129217.35297793944,0.5107179118605504,0.5144113058082589,6.539053339752874,77.37114882696834
46,2020-04-16,Gangwon-do,37.885369,127.729868,84.03880499317327,1386943.8055420897,129971.13182911037,0.5103358485034599,0.5134879573213318,6.200580927651162,77.83822406552211
47,2020-04-17,Gangwon-do,37.885369,127.729868,84.1671769825036,1386229.183872482,130685.6262689524,0.5099816519636315,0.5126999301168638,5.886054279292126,78.28112270321148
48,2020-04-18,Gangwon-do,37.885369,127.729868,84.29535196503282,1385551.0482206214,131363.63475517143,0.5096518805743472,0.5120203605785557,5.593796813300476,78.70155515173235
49,2020-04-19,Gangwon-do,37.885369,127.729868,84.42335705517746,1384906.7986585917,132007.7572124096,0.5093437019767025,0.5114282405775036,5.322244988209366,79.1011120669681
50,2020-04-20,Gangwon-do,37.885369,127.729868,84.55121411532184,1384294.0200632068,132620.4087608123,0.5090547586072562,0.5109071059273034,5.0699416920530735,79.48127242326876
51,2020-04-21,Gangwon-do,37.885369,127.729868,84.67894089180366,1383710.4692409977,133203.83259102475,0.5087830655818871,0.5104440190972916,4.835529776245394,79.84341111555827
52,2020-04-22,Gangwon-do,37.885369,127.729868,84.80655189657799,1383154.0628782024,133760.11201418634,0.5085269329533979,0.5100287807184405,4.617745797002189,80.1888060995758
53,2020-04-23,Gangwon-do,37.885369,127.729868,84.9340590917576,1382622.8662814242,134291.18172125798,0.5082849063234582,0.5096533187771799,4.415414006681643,80.51864508507596
54,2020-04-24,Gangwon-do,37.885369,127.729868,85.0614724214519,1382115.0828710808,134798.83828955985,0.5080557212912499,0.5093112156637495,4.227440621612963,80.83403179983894
55,2020-04-25,Gangwon-do,37.885369,127.729868,85.18880022536784,1381629.0443878786,135284.74997628474,0.5078382683471859,0.5089973420706246,4.052808381127975,81.13599184423987
56,2020-04-26,Gangwon-do,37.885369,127.729868,85.3160495608855,1381163.2017718807,135750.4658394183,0.5076315656644175,0.5087075736397649,3.8905714037079187,81.42547815717758
57,2020-04-27,Gangwon-do,37.885369,127.729868,85.44322645429543,1380716.1166739538,136197.42422628158,0.5074347378740324,0.5084385716459281,3.7398503397101512,81.70337611458528
58,2020-04-28,Gangwon-do,37.885369,127.729868,85.57033609720692,1380286.4535602233,136626.96066906617,0.507246999384768,0.5081876132029541,3.59982781549948,81.97050828170744
59,2020-04-29,Gangwon-do,37.885369,127.729868,85.69738300050766,1379872.972371444,137040.31522545373,0.50706764116432,0.5079524597484076,3.4697441605502557,82.22763883995741
60,2020-04-30,Gangwon-do,37.885369,127.729868,85.82437111544476,1379474.5217007615,137438.6393008471,0.5068960201666414,0.5077312551023857,3.348893406876625,82.47547770856814
61,2020-05-01,Gangwon-do,37.885369,127.729868,85.95130392922036,1379090.0324550753,137823.00198699778,0.5067315507902503,0.5075224463684496,3.2366195487324627,82.7146843804879
62,2020-05-02,Gangwon-do,37.885369,127.729868,86.07818454081247,1378718.5119670613,138194.395949977,0.5065736979031886,0.5073247224738997,3.132313049700828,82.94587149111165
63,2020-05-03,Gangwon-do,37.885369,127.729868,86.20501572143095,1378359.0385267758,138553.7428985649,0.5064219710834059,0.507136966331222,3.0354075839121006,83.16960813751885
64,2020-05-04,Gangwon-do,37.885369,127.729868,86.33179996301376,1378010.7563036338,138901.89866226542,0.5062759198083628,0.506958217519268,2.9453769980726134,83.38642296494115
65,2020-05-05,Gangwon-do,37.885369,127.729868,86.45853951739358,1377672.8706313814,139239.65790632827,0.5061351293915777,0.5067876430915417,2.8617324811615297,83.59680703623205
66,2020-05-06,Gangwon-do,37.885369,127.729868,86.58523642816647,1377344.64363045,139567.7585093892,0.5059992175119513,0.5066245146665507,2.7840199289943057,83.80121649917216
67,2020-05-07,Gangwon-do,37.885369,127.729868,86.71189255683309,1377025.390143776,139886.88562764484,0.5058678312179506,0.5064681903779008,2.7118174913042075,84.00007506552889
68,2020-05-08,Gangwon-do,37.885369,127.729868,86.83850960442757,1376714.4739637864,140197.67546786356,0.5057406443160629,0.5063181005879133,2.644733289519811,84.19377631490777
69,2020-05-09,Gangwon-do,37.885369,127.729868,86.96508912957455,1376411.3043297722,140500.71879000578,0.5056173550735796,0.5061737365199507,2.5824032939868027,84.38268583558775
70,2020-05-10,Gangwon-do,37.885369,127.729868,87.09163256370454,1376115.3326763243,140796.56415878574,0.5054976841813904,0.506034641158358,2.5244893499748757,84.56714321372966
71,2020-05-11,Gangwon-do,37.885369,127.729868,87.21814122399414,1375826.049614846,141085.72096215416,0.5053813729343122,0.505900401914116,2.470677342409117,84.74746388158502
72,2020-05-12,Gangwon-do,37.885369,127.729868,87.34461632447267,1375542.9821314358,141368.66221341258,0.5052681815954836,0.505770644669165,2.4206754898584233,84.92394083461424
73,2020-05-13,Gangwon-do,37.885369,127.729868,87.47105898563996,1375265.6909856112,141645.82715248535,0.5051578879182246,0.5056450289007446,2.3742127588929702,85.09684622674699
74,2020-05-14,Gangwon-do,37.885369,127.729868,87.59747024286516,1374993.7682954576,141917.62366076908,0.5050502858040151,0.5055232436551146,2.331037390482944,85.26643285238221
75,2020-05-15,Gangwon-do,37.885369,127.729868,87.72385105377893,1374726.8352958085,142184.43050294832,0.5049451840792926,0.5054050041923397,2.2909155306479407,85.432935523131
