,date,province,latitude,longitude,confirmed,S,S_f,E,I,Q,R
0,2020-03-01,Daegu,35.87215,128.601783,2704.0,2425552.0,0.0,3276.0,468.0,2698.0,6.0
1,2020-03-02,Daegu,35.87215,128.601783,2821.0,2237018.84778427,188533.0136839977,2457.138531732237,1170.0,2622.285714285714,198.7142857142857
2,2020-03-03,Daegu,35.87215,128.601783,3113.5,2064127.448080714,361424.2854082516,1842.9818781012623,1491.7846329330591,2727.4795918367345,386.0204081632653
3,2020-03-04,Daegu,35.87215,128.601783,3486.4461582332647,1903350.5695371183,522201.0456494875,1382.3547109358165,1579.58394422511,2905.6057792245183,580.8403790087464
4,2020-03-05,Daegu,35.87215,128.601783,3881.3421442895424,1753404.504899589,672147.0009835346,1036.8753366840224,1530.2766359027864,3092.9584953361873,788.3836489533549
5,2020-03-06,Daegu,35.87215,128.601783,4263.9113032652385,1613905.1738054221,811646.2311668831,777.7574133313142,1406.9263110980955,3254.6020475021564,1009.3092557630825
6,2020-03-07,Daegu,35.87215,128.601783,4615.642881039763,1484593.5205347277,940957.7913347066,583.4111628693211,1249.6340866564,3373.8620504550977,1241.7808305846652
7,2020-03-08,Daegu,35.87215,128.601783,4928.051402703863,1365105.90391757,1060445.3220867242,437.64423729210046,1083.0783557096304,3445.2804256581194,1482.7709770457436
8,2020-03-09,Daegu,35.87215,128.601783,5198.82099163127,1254966.6207981366,1170584.5260288848,328.3123552417558,921.7198261052479,3469.958555609947,1728.8624360213234
9,2020-03-10,Daegu,35.87215,128.601783,5429.250948157583,1153632.2624024516,1271918.811411927,246.3072790741796,773.3679583893748,3452.5343295926914,1976.7166185648912
10,2020-03-11,Daegu,35.87215,128.601783,5622.592937754926,1060532.9017670436,1365018.1047064995,184.79780014104006,641.6027885605761,3399.2667242191287,2223.3262135357977
11,2020-03-12,Daegu,35.87215,128.601783,5782.9936348950705,975099.8830850126,1450451.0612585798,138.66048005658197,527.401541455692,3316.8626553436206,2466.13097955145
12,2020-03-13,Daegu,35.87215,128.601783,5914.844020258994,896782.1885031571,1528768.6984922746,104.05270820313083,430.2162761059145,3211.794279611571,2703.049740647423
13,2020-03-14,Daegu,35.87215,128.601783,6022.398089285472,825055.0683076103,1600495.7657231975,78.09249577629035,348.6753841302186,3089.934471522937,2932.4636177625353
14,2020-03-15,Daegu,35.87215,128.601783,6109.566935318027,759423.855272362,1666126.9298084762,58.618321801882686,281.0296620417365,2956.3937124467107,3153.1732228713163
15,2020-03-16,Daegu,35.87215,128.601783,6179.824350828461,699424.9156459885,1726125.824158339,44.00901786214735,225.42682698177305,2815.4801484966656,3364.3442023317957
16,2020-03-17,Daegu,35.87215,128.601783,6236.181057573905,644624.9774218356,1780925.720464195,33.04868169361822,180.07237470186664,2670.73113034949,3565.4499272244148
17,2020-03-18,Daegu,35.87215,128.601783,6281.199151249371,594619.616313393,1830931.0427215598,24.82536234793379,143.31645144980453,2524.9827147142787,3756.2164365350927
18,2020-03-19,Daegu,35.87215,128.601783,6317.028264111823,549031.389737142,1876519.233245594,18.65507397770306,113.69367917433685,2380.4559193828527,3936.5723447289697
19,2020-03-20,Daegu,35.87215,128.601783,6345.451683905407,507507.92185622716,1918042.6676259206,14.02480607146169,89.9340278751784,2238.846773506233,4106.604910399174
20,2020-03-21,Daegu,35.87215,128.601783,6367.935190874201,469720.1163856624,1955830.4419200162,10.549781022706668,70.95672242424922,2101.412653796011,4266.52253707819
21,2020-03-22,Daegu,35.87215,128.601783,6385.674371480263,435360.58539416024,1990189.9438500789,7.941397206640866,55.85498707386358,1969.050930559501,4416.623440920762
22,2020-03-23,Daegu,35.87215,128.601783,6399.6381182487285,404142.32013113843,2021408.181974806,5.983186199789557,43.8765896070579,1842.3681822880026,4557.269935960726
23,2020-03-24,Daegu,35.87215,128.601783,6410.607265650493,375797.5881010032,2049752.8886139707,4.512780620317391,34.403238755240814,1721.7396023834813,4688.867663267012
24,2020-03-25,Daegu,35.87215,128.601783,6419.208075339304,350077.0156370143,2075473.4372734784,3.4083899465340126,26.93062422150996,1607.3590119020428,4811.849063437261
25,2020-03-26,Daegu,35.87215,128.601783,6425.940731394681,326748.80403280037,2098801.6265128227,2.5786573294238346,21.050065652765973,1499.2803099644173,4926.660421430264
26,2020-03-27,Daegu,35.87215,128.601783,6431.203247807873,305598.0266653479,2119952.3828211143,1.9550521581692775,16.43221357193044,1397.4513756658646,5033.751872142008
27,2020-03-28,Daegu,35.87215,128.601783,6435.311301200855,286425.9611558421,2139124.4284552936,1.4861644449523257,12.812923218490148,1301.7414736541425,5133.569827546713
28,2020-03-29,Daegu,35.87215,128.601783,6438.514532005478,269049.4212997339,2156500.949509159,1.13342557617592,9.981233525105694,1211.9631706263262,5226.551361379152
29,2020-03-30,Daegu,35.87215,128.601783,6441.009840386754,253300.0655760978,2172250.287403139,0.867898838487314,7.76928153787325,1127.8896811057223,5313.120159281032
30,2020-03-31,Daegu,35.87215,128.601783,6442.952160771223,239023.6705275493,2186526.6655035415,0.6678722745920175,6.043935863026766,1049.268452839782,5393.683707931441
31,2020-04-01,Daegu,35.87215,128.601783,6444.463144736979,226079.3669326772,2199470.952949335,0.517053284444443,4.699919965918079,975.8316901741257,5468.631454562854
32,2020-04-02,Daegu,35.87215,128.601783,6445.638124728459,214338.84388299094,2211211.460574451,0.40321453338853047,3.65420329554967,907.3044065817392,5538.33371814672
33,2020-04-03,Daegu,35.87215,128.601783,6446.551675552346,203685.53054862254,2221864.7591413804,0.31717833871443374,2.841456105009385,843.4104997926452,5603.141175759701
34,2020-04-04,Daegu,35.87215,128.601783,6447.262039578598,194013.7678339342,2231536.507684909,0.25205491377846445,2.2103866634356475,783.8772566908515,5663.384782887747
35,2020-04-05,Daegu,35.87215,128.601783,6447.814636244457,185227.98272878505,2240322.2791602383,0.2026710047296058,1.7208037260213518,728.4386207359353,5719.376015508522
36,2020-04-06,Daegu,35.87215,128.601783,6448.244837175963,177241.87745269854,2248308.371298257,0.1651413218418324,1.3412705456984153,676.8374916148738,5771.407345561089
37,2020-04-07,Daegu,35.87215,128.601783,6448.580154812387,169977.64393916551,2255572.5921207136,0.1365470676287618,1.0472382397342694,628.8272741359502,5819.752880676437
38,2020-04-08,Daegu,35.87215,128.601783,6448.841964372321,163365.21221307357,2262185.011562317,0.11469478896337292,0.8195654467078926,584.1728498290302,5864.669114543291
39,2020-04-09,Daegu,35.87215,128.601783,6449.046855733998,157341.53908043116,2268208.672780577,0.09793547409856423,0.6433477822717626,542.6511090600621,5906.395746673936
40,2020-04-10,Daegu,35.87215,128.601783,6449.207692679565,151849.94148917598,2273700.258794602,0.08502883561967002,0.506994705228463,504.0511525013399,5945.156540178225
41,2020-04-11,Daegu,35.87215,128.601783,6449.3344413558725,146839.47706612662,2278710.7119477927,0.07504148534624015,0.40150323782626474,468.17424742755134,5981.160193928321
42,2020-04-12,Daegu,35.87215,128.601783,6449.434817165329,142264.37275793724,2283285.805266565,0.06727053083627385,0.3198877997062586,434.8336055636114,6014.601211601717
43,2020-04-13,Daegu,35.87215,128.601783,6449.514789115255,138083.5012267721,2287466.6660643877,0.06118624078473335,0.2567334824887624,403.8540342589943,6045.660754856261
