,date,province,latitude,longitude,confirmed,S,S_f,E,I,Q,R
0,2020-03-01,Gwangju,35.160467,126.851392,9.0,1493991.0,0.0,0.0,0.0,7.0,2.0
1,2020-03-02,Gwangju,35.160467,126.851392,9.0,1493122.3400015624,868.5210992742806,0.13889916325301205,0.0,6.5,2.5
2,2020-03-03,Gwangju,35.160467,126.851392,9.0,1492315.9849217585,1674.7373590609227,0.2429943896939965,0.03472479081325301,6.035714285714286,2.9642857142857144
3,2020-03-04,Gwangju,35.160467,126.851392,9.008681197703314,1491567.4475534277,2423.135980843829,0.3209923402798787,0.08679219053343888,5.6132730344380075,3.3954081632653064
4,2020-03-05,Gwangju,35.160467,126.851392,9.030379245336674,1490871.4931801634,3118.9516757613833,0.37942260188790494,0.14534222797004884,5.234023008182938,3.7963562371537356
5,2020-03-06,Gwangju,35.160467,126.851392,9.066714802329187,1490222.730179442,3767.5760615464283,0.4231818877281643,0.20386232144951286,4.896499778876669,4.170215023452517
6,2020-03-07,Gwangju,35.160467,126.851392,9.117680382691564,1489615.9564522705,4374.211232892425,0.45594224146427814,0.2586922130191757,4.597715375033571,4.519965007657993
7,2020-03-08,Gwangju,35.160467,126.851392,9.182353435946357,1489046.3465889816,4943.682595640686,0.4804572218679712,0.3080047201304513,4.3339801872145385,4.84837324873182
8,2020-03-09,Gwangju,35.160467,126.851392,9.259354615978971,1488509.5374792863,5480.353256694076,0.4987915583631338,0.3511178455648313,4.101411353874684,5.157943262104286
9,2020-03-10,Gwangju,35.160467,126.851392,9.347134077370178,1488001.6511833055,5988.101152943218,0.5124934004840103,0.3880362737644069,3.8962328614177,5.450901215952478
10,2020-03-11,Gwangju,35.160467,126.851392,9.44414314581128,1487519.2808335242,6470.3331492677835,0.5227235070526757,0.41915055544430774,3.7149395826146803,5.7292035631966
11,2020-03-12,Gwangju,35.160467,126.851392,9.548930784672358,1487059.4563895306,6930.019283754911,0.530352136777636,0.4450437933463997,3.554374394146137,5.99455639052622
12,2020-03-13,Gwangju,35.160467,126.851392,9.660191733008958,1486619.600982462,7369.73642321288,0.5360317130826087,0.4663708792042088,3.4117514571865843,6.2484402758223725
13,2020-03-14,Gwangju,35.160467,126.851392,9.77678445281001,1486197.4844914482,7791.714686692845,0.5402513187505427,0.48378608767380876,3.284647644331452,6.492136808478557
14,2020-03-15,Gwangju,35.160467,126.851392,9.89773097472846,1485791.1782750518,8197.882714015577,0.5433775626768707,0.49790239544299225,3.170976477369086,6.726754497359376
15,2020-03-16,Gwangju,35.160467,126.851392,10.022206573589209,1485399.0132050468,8589.90963196668,0.5456852258099182,0.5092711872514618,3.0689537564177565,6.953252817171453
16,2020-03-17,Gwangju,35.160467,126.851392,10.149524370402075,1485019.5420160266,8969.242704664402,0.5473802417825648,0.5183746968910758,2.977060570629354,7.172463799772721
17,2020-03-18,Gwangju,35.160467,126.851392,10.279118044624845,1484651.5062824478,9337.140356495525,0.5486169289555713,0.5256260831139481,2.8940070612357403,7.3851109833891035
18,2020-03-19,Gwangju,35.160467,126.851392,10.410524565403332,1484293.8079197123,9694.70067101645,0.5495109114412717,0.531373794574354,2.8186987919259603,7.591825773477371
19,2020-03-20,Gwangju,35.160467,126.851392,10.54336801404692,1483945.4848782409,10042.885696864138,0.550148807274737,0.5359080737910834,2.7502066125748375,7.793161401472083
20,2020-03-21,Gwangju,35.160467,126.851392,10.677345032494692,1483605.6905914997,10382.541999718527,0.5505954923275745,0.5394682571619969,2.687740301552977,7.989604730941714
21,2020-03-22,Gwangju,35.160467,126.851392,10.81221209678519,1483273.6767050228,10714.417933268223,0.5508995463707375,0.5422500659533913,2.6306259157325496,8.18158618105264
22,2020-03-23,Gwangju,35.160467,126.851392,10.947774613273538,1482948.778623398,11039.178092216898,0.5510973360480305,0.5444124360577278,2.578286581097144,8.369488032176394
23,2020-03-24,Gwangju,35.160467,126.851392,11.08387772228797,1482630.403446151,11357.415376390083,0.5512160757893898,0.5460836610553035,2.5302263628903514,8.553651359397618
24,2020-03-25,Gwangju,35.160467,126.851392,11.220398637551796,1482318.019908893,11669.661049582455,0.5512761223966515,0.5473667647388251,2.4860168236620095,8.734381813889787
25,2020-03-26,Gwangju,35.160467,126.851392,11.357240328736502,1482011.1499951337,11976.393127738467,0.5512926950663916,0.5483441041532817,2.4452858845851435,8.911954444151359
26,2020-03-27,Gwangju,35.160467,126.851392,11.494326354774824,1481709.3619322209,12278.043383008075,0.5512771646427876,0.5490812518815592,2.4077086331530966,9.086617721621726
27,2020-03-28,Gwangju,35.160467,126.851392,11.631596667745214,1481412.2643293792,12575.003205703239,0.5512380199191078,0.5496302300718663,2.3729997580411224,9.25859690970409
28,2020-03-29,Gwangju,35.160467,126.851392,11.76900422526318,1481119.501255597,12867.62852640859,0.5511815918297299,0.5500321775336767,2.340907332841866,9.428096892421314
29,2020-03-30,Gwangju,35.160467,126.851392,11.9065122696466,1480830.7480897473,13156.243965856074,0.5511125961456902,0.55031953110769,2.3112077105937234,9.595304559052876
30,2020-03-31,Gwangju,35.160467,126.851392,12.04409215242352,1480545.708004956,13441.146350554374,0.5510345401182388,0.5505177973671901,2.2837013283282372,9.760390824095284
31,2020-04-01,Gwangju,35.160467,126.851392,12.181721601765318,1480264.1089741879,13722.607707200377,0.5509500271411893,0.5506469830549523,2.2582092542180177,9.9235123475473
32,2020-04-02,Gwangju,35.160467,126.851392,12.319383347529055,1479985.7012048312,14000.877828092483,0.5508609849748514,0.5507227440765116,2.234570338966183,10.084813008562872
33,2020-04-03,Gwangju,35.160467,126.851392,12.457064033548184,1479710.2549272496,14276.186482576151,0.5507688366802399,0.5507573043010965,2.2126388579162977,10.244425175631886
34,2020-04-04,Gwangju,35.160467,126.851392,12.594753359623457,1479437.5584763717,14548.74533545298,0.5506746286182412,0.5507601873958823,2.192282551283265,10.402470808340192
