,date,province,latitude,longitude,confirmed,S,S_f,E,I,Q,R
0,2020-03-01,Jeju-do,33.488936,126.500423,2.0,659998.0,0.0,0.0,0.0,2.0,0.0
1,2020-03-02,Jeju-do,33.488936,126.500423,2.0,659887.9625689453,109.89853147568226,0.1388995790909091,0.0,1.8571428571428572,0.14285714285714285
2,2020-03-03,Jeju-do,33.488936,126.500423,2.0,659785.7847842084,211.9374393288033,0.24305156810446507,0.03472489477272728,1.7244897959183674,0.2755102040816326
3,2020-03-04,Jeju-do,33.488936,126.500423,2.008681223693182,659690.9039038598,306.6794638679111,0.3211444855764291,0.08680656310566173,1.6099931770459515,0.3986880466472303
4,2020-03-05,Jeju-do,33.488936,126.500423,2.030382864469597,659602.3210499757,395.1234815118037,0.3796946043456502,0.14539104372335357,1.5166953051762275,0.5136875592933696
5,2020-03-06,Jeju-do,33.488936,126.500423,2.0667306254004356,659518.8707806112,478.4349329065514,0.42358892302722745,0.20396693387892773,1.4447076871659068,0.6220229382345287
6,2020-03-07,Jeju-do,33.488936,126.500423,2.1177223588701675,659439.3819638418,557.7849489179798,0.4564924502153759,0.25887243116600267,1.3925060144095025,0.7252163444606649
7,2020-03-08,Jeju-do,33.488936,126.500423,2.182440466661668,659362.7675432952,634.2605851015517,0.4811537008151163,0.308277435928346,1.3577594068860388,0.8246810597756293
8,2020-03-09,Jeju-do,33.488936,126.500423,2.2595098256437547,659288.0687710778,708.8205887577572,0.4996338368047753,0.3514965021500386,1.3378459510905512,0.9216638745532035
9,2020-03-10,Jeju-do,33.488936,126.500423,2.347383951181264,659214.471133911,782.2794727702089,0.5134785319307,0.3885308358137228,1.3301596515501644,1.0172242996311
10,2020-03-11,Jeju-do,33.488936,126.500423,2.444516660134695,659141.3034267548,855.3084419518732,0.5238468735129881,0.4197677598429671,1.3322809568214404,1.1122357033132546
11,2020-03-12,Jeju-do,33.488936,126.500423,2.549458600095437,659068.027466356,928.445679467171,0.5316080386087229,0.44578753826047235,1.3420599712949364,1.2073986288005003
12,2020-03-13,Jeju-do,33.488936,126.500423,2.660905484660555,658994.2232404308,1002.111197622341,0.537413799012867,0.46724266334753495,1.3576454293389877,1.3032600553215672
13,2020-03-14,Jeju-do,33.488936,126.500423,2.7777161504974384,658919.5724715737,1076.6232739317566,0.5417528969460181,0.48478544726386796,1.377481421651658,1.4002347288457806
14,2020-03-15,Jeju-do,33.488936,126.500423,2.8989125123134056,658843.8423670204,1152.2147013342958,0.5449918234303569,0.4990273096844055,1.4002862533496494,1.4986262589637562
15,2020-03-16,Jeju-do,33.488936,126.500423,3.023669339734507,658766.8705353489,1229.0478714746514,0.5474053987200699,0.5105184381208934,1.4250226341029186,1.5986467056315883
16,2020-03-17,Jeju-do,33.488936,126.500423,3.1512989492647305,658688.5515456697,1307.228215498409,0.5491997045133054,0.5197401782706875,1.4508649126257906,1.7004340366389397
17,2020-03-18,Jeju-do,33.488936,126.500423,3.2812339938324024,658608.8252909785,1386.8158406875623,0.5505292803390338,0.527105059831342,1.4771667491487632,1.804067244683639
18,2020-03-19,Jeju-do,33.488936,126.500423,3.413010258790238,658527.6671308995,1467.8353877083982,0.5515100184471879,0.5329611149582649,1.5034311034531156,1.9095791553371222
19,2020-03-20,Jeju-do,33.488936,126.500423,3.5462505375298043,658445.0796859311,1550.2842363577217,0.5522288329432531,0.5375983408304956,1.529283446231745,2.016967091298059
20,2020-03-21,Jeju-do,33.488936,126.500423,3.680650122737428,658361.0861055056,1634.1392374979555,0.5527509099468102,0.541255963858685,1.5544484995656729,2.126201623171755
