,date,province,latitude,longitude,confirmed,S,S_f,E,I,Q,R
0,2020-03-01,Seoul,37.566953,126.977977,87.0,9661833.0,0.0,70.0,10.0,76.0,11.0
1,2020-03-02,Seoul,37.566953,126.977977,89.5,9602904.014627652,58928.84647474888,52.63889759922377,25.0,73.07142857142857,16.428571428571427
2,2020-03-03,Seoul,37.566953,126.977977,95.75,9546509.858533693,115322.86450132265,39.617240584220895,31.909724399805942,74.10204081632654,21.647959183673468
3,2020-03-04,Seoul,37.566953,126.977977,103.7274310999515,9489685.093842607,172147.4919195265,29.850203320205406,33.83660344590968,76.78646900082613,26.940962099125365
4,2020-03-05,Seoul,37.566953,126.977977,112.18658196142891,9431229.816235378,230602.6330544416,22.524124802849904,32.84000341448361,79.76087207653026,32.42570988489866
5,2020-03-06,Seoul,37.566953,126.977977,120.39658281504981,9370972.75378197,290859.5598590771,17.02874237419184,30.261033761575185,82.27366778182757,38.12291503322225
6,2020-03-07,Seoul,37.566953,126.977977,127.96184125544362,9309290.964978337,352541.2138628627,12.90635662781399,26.95296091472935,83.96223566637654,43.99960558906707
7,2020-03-08,Seoul,37.566953,126.977977,134.70008148412597,9246809.61312619,415022.43178416014,9.813698321049646,23.44130984300051,84.70317334746056,49.9969081366654
8,2020-03-09,Seoul,37.566953,126.977977,140.5604089448761,9184222.808869492,477609.10299026937,7.493324329441625,20.034406962512794,84.51327414053493,56.04713480434115
9,2020-03-10,Seoul,37.566953,126.977977,145.56901068550428,9122193.181175914,539638.5985150073,5.752162088546762,16.899136304245,83.48521344255349,62.08379724295079
10,2020-03-11,Seoul,37.566953,126.977977,149.79379476156552,9061301.103926303,600530.5444696737,4.445416510406346,14.112392750320442,81.74676798700378,68.04702677456174
11,2020-03-12,Seoul,37.566953,126.977977,153.32189294914565,9002024.210346641,659807.307612262,3.46449945558347,11.695648690341919,79.43581131836933,73.8860816307763
12,2020-03-13,Seoul,37.566953,126.977977,156.2458051217311,8944734.595807541,717096.7925494055,2.727976548582417,9.637861381652307,76.68573696821414,79.56006815351697
13,2020-03-14,Seoul,37.566953,126.977977,158.6552704671442,8889705.68980997,772125.5697521372,2.1747772500051594,7.910390173384835,73.61764967304049,85.03762079410369
14,2020-03-15,Seoul,37.566953,126.977977,160.6328680104904,8837123.81353253,824707.318010008,1.7591025074839335,6.476486942539916,70.33684366831238,90.29602434217801
15,2020-03-16,Seoul,37.566953,126.977977,162.2519897461254,8787101.4183159,874729.5859478617,1.4466056567078684,5.29714083377592,66.93190514192504,95.32008460420033
16,2020-03-17,Seoul,37.566953,126.977977,163.57627495456936,8739690.271153582,922140.6065361392,1.2115282837018642,4.334507039508907,63.47533998308866,100.1009349714807
17,2020-03-18,Seoul,37.566953,126.977977,164.65990171444656,8694893.65560659,966937.0961770372,1.034552307298049,3.553762350557146,60.02501388703098,104.6348878274156
18,2020-03-19,Seoul,37.566953,126.977977,165.54834230208587,8652677.152554195,1009153.4739544491,0.9011892128805885,2.9239598397423716,56.62595348273948,108.92238881934638
19,2020-03-20,Seoul,37.566953,126.977977,166.27933226202146,8612977.862816503,1048852.639011922,0.8005721295776866,2.418267183026926,53.31223247962225,112.9670997823992
20,2020-03-21,Seoul,37.566953,126.977977,166.8838990577782,8575712.104321862,1086118.2733856423,0.7245500180874657,2.013843419664616,50.10878266969168,116.7751163880865
21,2020-03-22,Seoul,37.566953,126.977977,167.38735991269434,8540781.707030674,1121048.5470809229,0.6670084199880555,1.6915200692703283,47.033044762486995,120.35431515020734
22,2020-03-23,Seoul,37.566953,126.977977,167.81023993001193,8508079.069873193,1153751.0611346115,0.623360108405485,1.43539215694976,44.096421582484076,123.71381834752785
23,2020-03-24,Seoul,37.566953,126.977977,168.16908796924938,8477491.155341819,1184338.8530229204,0.5901631472587006,1.2323841448136914,41.305525222972655,126.86356274627671
24,2020-03-25,Seoul,37.566953,126.977977,168.47718400545278,8448902.591815615,1212927.2943369935,0.5648344919706945,1.0718288954249438,38.66322660039231,129.81395740506048
25,2020-03-26,Seoul,37.566953,126.977977,168.745141229309,8422198.039225522,1239631.7251177223,0.5454352337086001,0.9450802945613814,36.169524781363386,132.57561644794563
26,2020-03-27,Seoul,37.566953,126.977977,168.98141130294937,8397263.95526914,1264565.687640965,0.5305095658921727,0.8451690293481862,33.82225737062063,135.15915393232873
27,2020-03-28,Seoul,37.566953,126.977977,169.1927035602864,8373989.880037368,1287839.641790876,0.5189640339582674,0.7665041634841828,31.617674101484777,137.57502945880162
28,2020-03-29,Seoul,37.566953,126.977977,169.38432960115745,8352269.338322506,1309560.0627517728,0.509976990782516,0.7046191311027039,29.550894849392623,139.83343475176483
